Volatility 3 Framework 2.26.0

Offset	Name
0x9c0c57bd0080	\Users\client 1\AppData\Local\Microsoft\GameDVR
0x9c0c57bd0210	\Users\client 1\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\MSEdge
0x9c0c57bd03a0	\Users\client 1\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Microsoft Edge.lnk
0x9c0c57bd06c0	\Users\client 1\AppData\Local\Packages\microsoft.windowscommunicationsapps_8wekyb3d8bbwe\Settings\settings.dat
0x9c0c57bd0850	\Windows\System32\Windows.UI.Shell.dll
0x9c0c57bd09e0	\Windows\System32\ActionCenter.dll
0x9c0c57bd0b70	\Windows\System32\en-US\sndvolsso.dll.mui
0x9c0c57bd0d00	\CMNotify
0x9c0c57bd0e90	\CMNotify
0x9c0c57bd11b0	\Program Files\WindowsApps\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\SkypeApp.exe
0x9c0c57bd1340	\Windows\SystemResources\SndVolSSO.dll.mun
0x9c0c57bd1660	\Windows\System32\DXP.dll
0x9c0c57bd17f0	\Windows\System32\authui.dll
0x9c0c57bd1980	\$Directory
0x9c0c57bd1b10	\Windows\System32\Syncreg.dll
0x9c0c57bd1ca0	\Windows\System32\shdocvw.dll
0x9c0c57bd1e30	\CMNotify
0x9c0c57f61800	\Windows\apppatch\drvmain.sdb
0x9c0c57f68540	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0512~31bf3856ad364e35~amd64~~10.0.19041.3803.cat
0x9c0c57f7a7a0	\Windows\System32\drivers\USBSTOR.SYS
0x9c0c57f92490	\$NonCachedIo
0x9c0c57f928e0	\$NonCachedIo
0x9c0c57f92a50	\$NonCachedIo
0x9c0c580021e0	\CMNotify
0x9c0c58002370	\Windows\System32\cscobj.dll
0x9c0c58002500	\Windows\System32\winevt\Logs\Microsoft-Windows-Privacy-Auditing%4Operational.evtx
0x9c0c58002690	\$Directory
0x9c0c58002820	\Windows\System32\imapi2.dll
0x9c0c580029b0	\Windows\System32\mssitlb.dll
0x9c0c58002b40	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5
0x9c0c58002cd0	\CMNotify
0x9c0c58002e60	\CMNotify
0x9c0c58003180	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5
0x9c0c58003310	\Windows\System32\bthprops.cpl
0x9c0c580034a0	\Windows\System32\srchadmin.dll
0x9c0c58003630	\Windows\System32\WPDShServiceObj.dll
0x9c0c580037c0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5
0x9c0c58003950	\$Directory
0x9c0c58003ae0	\Windows\System32\SyncCenter.dll
0x9c0c58003c70	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5
0x9c0c58003e00	\CMNotify
0x9c0c58004120	\Windows\System32\pnidui.dll
0x9c0c580042b0	\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe
0x9c0c58004440	\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterUserDevice
0x9c0c580045d0	\Windows\System32\Tasks\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner
0x9c0c58004760	\Windows\System32\enrollmentapi.dll
0x9c0c580048f0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5
0x9c0c58004a80	\Windows\System32\Tasks\Microsoft\Windows\Diagnosis\Scheduled
0x9c0c58004c10	\$Directory
0x9c0c58004da0	\Windows\System32\en-US\pnidui.dll.mui
0x9c0c580050c0	\Windows\System32\PortableDeviceTypes.dll
0x9c0c58005250	\Windows\System32\en-US\bthprops.cpl.mui
0x9c0c580053e0	\Users\client 1\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\000008.ldb
0x9c0c58005570	\$Directory
0x9c0c58005700	\Windows\System32\utcutil.dll
0x9c0c58005890	\Windows\System32\en-US\imapi2.dll.mui
0x9c0c58005a20	\Windows\System32\WaaSAssessment.dll
0x9c0c58005bb0	\Program Files\WindowsApps\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c
0x9c0c58005d40	\Program Files\WindowsApps\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\microsoft.system.package.metadata\S-1-5-21-2437830779-3302432962-562250718-1001-MergedResources-0.pri
0x9c0c58005ed0	\Windows\System32\en-US\explorerframe.dll.mui
0x9c0c580061f0	\Windows\System32\Windows.System.Diagnostics.dll
0x9c0c58006380	\Users\client 1\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_cmd_exe
0x9c0c58006510	\Windows\System32\dcntel.dll
0x9c0c580066a0	\Windows\System32\Windows.System.Profile.PlatformDiagnosticsAndUsageDataSettings.dll
0x9c0c58006830	\Program Files\WindowsApps\Microsoft.WindowsSoundRecorder_10.1906.1972.0_x64__8wekyb3d8bbwe\Assets\VoiceRecorderMedTile.contrast-black_scale-100.png
0x9c0c580069c0	\Windows\System32\Tasks\Microsoft\Windows\DirectX\DirectXDatabaseUpdater
0x9c0c58006b50	\Program Files\WindowsApps\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c
0x9c0c58006ce0	\Users\client 1\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\AC\INetCache\MSIMGSIZ.DAT
0x9c0c58007190	\Windows\System32\en-US\Windows.Web.dll.mui
0x9c0c58007320	\Windows\System32\MusNotification.exe
0x9c0c580074b0	\Program Files\WindowsApps\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\SkypeApp.dll
0x9c0c58007640	\Windows\System32\wosc.dll
0x9c0c580077d0	\Windows\Fonts\segoeui.ttf
0x9c0c58007960	\Windows\System32\Tasks\Microsoft\Windows\DirectX\DXGIAdapterCache
0x9c0c58007af0	\Windows\System32\dmclient.exe
0x9c0c58007c80	\Windows\System32\Tasks\Microsoft\Windows\DiskCleanup\SilentCleanup
0x9c0c58007e10	\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticDataCollector
0x9c0c58008130	\Windows\System32\filemgmt.dll
0x9c0c580082c0	\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver
0x9c0c58008450	\Windows\System32\en-US\Windows.Web.dll.mui
0x9c0c580085e0	\Program Files\WindowsApps\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\yoga.dll
0x9c0c58008900	\Windows\Globalization\ICU\icudtl.dat
0x9c0c58008a90	\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.2.2_2.2.27328.0_x64__8wekyb3d8bbwe\mrt100_app.dll
0x9c0c58008c20	\$Directory
0x9c0c58008db0	\Windows\System32\dmoleaututils.dll
0x9c0c580090d0	\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.27323.0_x64__8wekyb3d8bbwe\concrt140_app.dll
0x9c0c58009260	\Windows\System32\Tasks\Microsoft\Windows\DiskFootprint\Diagnostics
0x9c0c580093f0	\$Directory
0x9c0c58009580	\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.27323.0_x64__8wekyb3d8bbwe\msvcp140_app.dll
0x9c0c58009710	\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.27323.0_x64__8wekyb3d8bbwe\vcruntime140_app.dll
0x9c0c580098a0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApi.ProxyStub.dll
0x9c0c58009a30	\Windows\System32\enterpriseresourcemanager.dll
0x9c0c58009d50	\Program Files\WindowsApps\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\clrcompression.dll
0x9c0c5800a200	\ProgramData\Microsoft\Windows\OneSettings\UsoSettings.json
0x9c0c5800a390	\Windows\System32\en-US\usosvc.dll.mui
0x9c0c5800a520	\Windows\System32\mrt100.dll
0x9c0c5800a6b0	\Program Files\WindowsApps\Microsoft.NET.Native.Framework.2.2_2.2.27405.0_x64__8wekyb3d8bbwe\SharedLibrary.dll
0x9c0c5800a9d0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\ActivationStore.dat
0x9c0c5800ab60	\Program Files\WindowsApps\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\ImagePipelineNative.dll
0x9c0c5800acf0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\ActivationStore.dat.LOG1
0x9c0c5800b1a0	\$Directory
0x9c0c5800b4c0	\Windows\System32\configmanager2.dll
0x9c0c5800b650	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\ActivationStore.dat.LOG2
0x9c0c5800b7e0	\Windows\System32\Tasks\Microsoft\Windows\DiskFootprint\StorageSense
0x9c0c5800b970	\Users\client 1\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\ECF3006D44DA211141391220EE5049F4
0x9c0c5800bb00	\Users\client 1\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\EE44ECA143B76F2B9F2A5AA75B5D1EC6_847118BE2683F0C241D1D702F3A3F5F9
0x9c0c5800bc90	\Windows\System32\slwga.dll
0x9c0c5800be20	\Windows\Globalization\ICU\windowsZones.res
0x9c0c5800c140	\Windows\System32\dmcfgutils.dll
0x9c0c5800c2d0	\Windows\System32\Tasks\Microsoft\Windows\DUSM\dusmtask
0x9c0c5800c460	\Windows\System32\atl.dll
0x9c0c5800c5f0	\Windows\System32\sc.exe
0x9c0c5800c780	\Windows\Globalization\ICU\timezoneTypes.res
0x9c0c5800c910	\Windows\System32\Tasks\Microsoft\Windows\EDP\EDP Auth Task
0x9c0c5800caa0	\Windows\Globalization\ICU\zoneinfo64.res
0x9c0c5800cc30	\Windows\System32\Tasks\Microsoft\Windows\EDP\EDP App Launch Task
0x9c0c5800cdc0	\$Directory
0x9c0c5800d0e0	\Windows\System32\enterprisecsps.dll
0x9c0c5800d270	\Windows\System32\dmxmlhelputils.dll
0x9c0c5800d400	\Windows\System32\msi.dll
0x9c0c5800d590	\Windows\System32\appraiser.dll
0x9c0c5800d720	\Windows\System32\en-US\windows.storage.dll.mui
0x9c0c5800d8b0	\$Directory
0x9c0c5800da40	\Windows\System32\dmenterprisediagnostics.dll
0x9c0c5800dbd0	\Windows\System32\esentprf.dll
0x9c0c5800dd60	\Windows\System32\msdtcuiu.dll
0x9c0c5800e080	\Windows\System32\dmenrollengine.dll
0x9c0c5800e210	\Windows\System32\RuntimeBroker.exe
0x9c0c5800e240	堀鰌￿堀鰌￿
0x9c0c5800e3a0	\Windows\System32\perfts.dll
0x9c0c5800e530	\Users\client 1\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\EA618097E393409AFA316F0F87E2C202_FF4F2386C0581B97E310BAA3F8388D7F
0x9c0c5800e6c0	\Windows\System32\msscntrs.dll
0x9c0c5800e850	\Windows\System32\perfdisk.dll
0x9c0c5800e9e0	\Windows\System32\en-US\rundll32.exe.mui
0x9c0c5800eb70	\Windows\System32\Tasks\Microsoft\Windows\Flighting\FeatureConfig\ReconcileFeatures
0x9c0c5800ed00	\Users\client 1\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\F5A17C00E427F919C4A49EEF5AD0EE53
0x9c0c5800ee90	\Windows\System32\CompatTelRunner.exe
0x9c0c5800f1b0	\Windows\System32\Tasks\Microsoft\Windows\Flighting\FeatureConfig\UsageDataReporting
0x9c0c5800f340	\Windows\System32\Tasks\Microsoft\Windows\Feedback\Siuf\DmClientOnScenarioDownload
0x9c0c5800f660	\$Directory
0x9c0c5800f7f0	\Windows\System32\Tasks\Microsoft\Windows\EDP\StorageCardEncryption Task
0x9c0c5800f980	\Windows\System32\Tasks\Microsoft\Windows\Feedback\Siuf\DmClient
0x9c0c5800fb10	\Windows\System32\Tasks\Microsoft\Windows\FileHistory\File History (maintenance mode)
0x9c0c5800fca0	\Windows\System32\CompatTelRunner.exe
0x9c0c58010150	\Windows\System32\wbem\WmiApSrv.exe
0x9c0c580102e0	\Windows\System32\Tasks\Microsoft\Windows\File Classification Infrastructure\Property Definition Sync
0x9c0c58010470	\Windows\System32\loadperf.dll
0x9c0c58010600	\Windows\Prefetch\WMIAPSRV.EXE-FC8436DD.pf
0x9c0c58010790	\Windows\System32\DeviceCensus.exe
0x9c0c58010920	\$Directory
0x9c0c58010ab0	\Windows\System32\Tasks\Microsoft\Windows\Flighting\FeatureConfig\UsageDataFlushing
0x9c0c58010c40	\Windows\System32\Tasks\Microsoft\Windows\ExploitGuard\ExploitGuard MDM policy Refresh
0x9c0c58010dd0	\Windows\System32\Tasks\Microsoft\Windows\HelloFace\FODCleanupTask
0x9c0c580110f0	\Windows\System32\wsqmcons.exe
0x9c0c58011280	\Windows\System32\wsqmcons.exe
0x9c0c58011410	\Windows\System32\browcli.dll
0x9c0c580115a0	\Windows\servicing\Packages\Microsoft-Windows-msmq-dcomproxy-Opt-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c58011730	\Windows\System32\wbem\WmiApRpl.dll
0x9c0c580118c0	\Windows\System32\rasman.dll
0x9c0c58011a50	\Windows\System32\Tasks\Microsoft\Windows\EDP\EDP Inaccessible Credentials Task
0x9c0c58011be0	\Windows\System32\dmclient.exe
0x9c0c58011d70	\Windows\System32\en-US\propsys.dll.mui
0x9c0c58012090	\Windows\System32\Windows.System.Profile.RetailInfo.dll
0x9c0c58012220	\Program Files\WindowsApps\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\resources.pri
0x9c0c58012540	\Windows\Prefetch\MOBSYNC.EXE-B307E1CC.pf
0x9c0c58012860	\Windows\System32\WinMetadata\Windows.System.winmd
0x9c0c580129f0	\Users\client 1\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\FileSyncClient.dll
0x9c0c58012b80	\Users\client 1\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\FileSyncEvents.dll
0x9c0c58012d10	\Windows\System32\Tasks\Microsoft\Windows\Input\LocalUserSyncDataAvailable
0x9c0c58013350	\핫
0x9c0c58013800	\Users\client 1\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\LocalState\DiagOutputDir\SkypeApp0.txt
0x9c0c58013990	\Program Files\WindowsApps\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\ChakraBridge.dll
0x9c0c58013b20	\Windows\System32\en-US\wsecedit.dll.mui
0x9c0c58013cb0	\Users\client 1\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\SyncEngine.dll
0x9c0c58014160	\Windows\Registration\R000000000006.clb
0x9c0c580142f0	\CMApi
0x9c0c58014480	\Users\client 1\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Qt5Core.dll
0x9c0c580147a0	\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.27323.0_x64__8wekyb3d8bbwe\vccorlib140_app.dll
0x9c0c58014930	\Program Files\Windows Defender\MpOAV.dll
0x9c0c58014ac0	\Windows\Prefetch\RUNTIMEBROKER.EXE-20710195.pf
0x9c0c58014c50	\Windows\System32
0x9c0c58014de0	\Windows\System32\Tasks\Microsoft\Windows\InstallService\ScanForUpdates
0x9c0c58015290	\Windows\servicing\Packages\Package_1_for_KB5064399~31bf3856ad364e35~amd64~~10.0.4796.1.cat
0x9c0c58015420	\Users\client 1\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\Settings\settings.dat
0x9c0c580155b0	\Windows\Registration\R000000000006.clb
0x9c0c58015740	\Windows\System32\en-US\cscui.dll.mui
0x9c0c580158d0	\Windows\servicing\Packages\Microsoft-Windows-msmq-server-Opt-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c58015a60	\Windows\System32\Tasks\Microsoft\Windows\Input\PenSyncDataAvailable
0x9c0c58015bf0	\Users\client 1\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\Settings\settings.dat.LOG2
0x9c0c580160a0	\Windows\System32\en-US\shell32.dll.mui
0x9c0c58016230	\Windows\System32\en-US\Windows.Security.Authentication.Web.Core.dll.mui
0x9c0c580163c0	\Windows\servicing\Packages\Package_6_for_KB5011048~31bf3856ad364e35~amd64~~10.0.9195.7.cat
0x9c0c58016550	\Windows\System32\en-US\KernelBase.dll.mui
0x9c0c580166e0	\Windows\System32
0x9c0c58016a00	\Users\client 1\AppData\Local\Packages\Microsoft.SkypeApp_kzf8qxf38zg5c\Settings\settings.dat.LOG1
0x9c0c58016b90	\Windows\System32\smartscreenps.dll
0x9c0c58016d20	\Windows\System32\RuntimeBroker.exe
0x9c0c58016eb0	\$Directory
0x9c0c58017360	\CMApi
0x9c0c580174f0	\Windows\System32\Tasks\Microsoft\Windows\Input\MouseSyncDataAvailable
0x9c0c58017680	\Windows\System32\Windows.UI.Xaml.Resources.rs4.dll
0x9c0c58017810	\Windows\System32\Tasks\Microsoft\Windows\Input\TouchpadSyncDataAvailable
0x9c0c58017b30	\$Directory
0x9c0c58017cc0	\Windows\Prefetch\RUNTIMEBROKER.EXE-4551A062.pf
0x9c0c58018170	\Windows\System32\InstallService.dll
0x9c0c58018300	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5
0x9c0c58018490	\Windows\servicing\InboxFodMetadataCache\metadata\Network.Irda~~1.0.mum
0x9c0c58018620	\Windows\System32\smartscreen.exe
0x9c0c580187b0	\Windows\System32\en-US\windows.storage.dll.mui
0x9c0c58018940	\Windows\System32\dot3mm.dll
0x9c0c58018ad0	\Windows\Prefetch\SMARTSCREEN.EXE-EACC1250.pf
0x9c0c58018c60	\Windows\servicing\InboxFodMetadataCache\metadata\OpenSSH.Server~~1.0.mum
0x9c0c58018df0	\Users\client 1\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_AutoGenerated_{BB044BFD-25B7-2FAA-22A8-6371A93E0456}
0x9c0c58019110	\Windows\System32\smartscreen.exe
0x9c0c58019430	\Windows\System32\Tasks\Microsoft\Windows\InstallService\ScanForUpdatesAsUser
0x9c0c580195c0	\Program Files\WindowsApps\Microsoft.Windows.Photos_2019.19071.12548.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-2437830779-3302432962-562250718-1001-MergedResources-27.pri
0x9c0c58019750	\$Directory
0x9c0c580198e0	\Program Files\WindowsApps\Microsoft.Windows.Photos_2019.19071.12548.0_x64__8wekyb3d8bbwe\resources.pri
0x9c0c58019a70	\Program Files\WindowsApps\Microsoft.XboxGamingOverlay_2.34.28001.0_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-2437830779-3302432962-562250718-1001-MergedResources-0.pri
0x9c0c58019c00	\Windows\System32\ieframe.dll
0x9c0c58019d90	\$Directory
0x9c0c5801a0b0	\Windows\servicing\InboxFodMetadataCache\metadata\NetFX3~.mum
0x9c0c5801a240	\Windows\servicing\InboxFodMetadataCache\metadata\OpenSSH.Client~~1.0.mum
0x9c0c5801a3d0	\Windows\servicing\InboxFodMetadataCache\metadata\Print.EnterpriseCloudPrint~~1.0.mum
0x9c0c5801a560	\Users\client 1\AppData\Local\Microsoft\OneDrive\25.164.0824.0003\Qt5Quick.dll
0x9c0c5801a6f0	\Windows\System32\en-US\smartscreen.exe.mui
0x9c0c5801a880	\Program Files\WindowsApps\Microsoft.XboxGamingOverlay_2.34.28001.0_x64__8wekyb3d8bbwe\resources.pri
0x9c0c5801aa10	\Windows\System32\mlang.dll
0x9c0c5801aba0	\Windows\servicing\InboxFodMetadataCache\metadata\OneCoreUAP.OneSync~~1.0.mum
0x9c0c5801ad30	\Windows\System32\WinRtTracing.dll
0x9c0c5801aec0	\Windows\System32\D3D12Core.dll
0x9c0c5801b1e0	\wkssvc
0x9c0c5801b370	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.3636_none_60b6a03d71f818d5
0x9c0c5801b500	\Windows\System32\Tasks\Microsoft\Windows\InstallService\SmartRetry
0x9c0c5801b690	\Windows\servicing\Packages\Microsoft-Windows-msmq-adintegration-Opt-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum
0x9c0c5801b820	\$Directory
0x9c0c5801b9b0	\Windows\System32\Tasks\Microsoft\Windows\InstallService\WakeUpAndContinueUpdates
0x9c0c5801bb40	\Users\client 1\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Input_{618b5b75-18b5-4c04-8d54-59cbda06f514}\appssynonyms.txt
0x9c0c5801bcd0	\Windows\System32\Tasks\Microsoft\Windows\InstallService\WakeUpAndScanForUpdates
0x9c0c5801be60	\$Directory
0x9c0c5801c180	\Users\client 1\AppData\Local\Microsoft\Edge\User Data\Default\Login Data
0x9c0c5801c310	\Windows\servicing\Packages\Microsoft-Windows-Embedded-BootExp-Package~31bf3856ad364e35~amd64~~10.0.19041.3636.mum
0x9c0c5801c4a0	\Windows\servicing\InboxFodMetadataCache\metadata\Print.Fax.Scan~~1.0.mum
0x9c0c5801c630	\Windows\servicing\InboxFodMetadataCache\metadata\Print.Management.Console~~1.0.mum
0x9c0c5801c7c0	\Windows\System32\en-US\propsys.dll.mui
0x9c0c5801c950	\Users\client 1\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Input_{618b5b75-18b5-4c04-8d54-59cbda06f514}\appsglobals.txt
0x9c0c5801cae0	\Users\client 1\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\5f7b5f1e01b83767.automaticDestinations-ms
0x9c0c5801cc70	\Windows\System32\en-US\shell32.dll.mui
0x9c0c5801ce00	\Users\client 1\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\bc2f88eccd3461b4.automaticDestinations-ms
0x9c0c5801d120	\Windows\System32\Windows.System.UserProfile.DiagnosticsSettings.dll
0x9c0c5801d2b0	\$Directory
0x9c0c5801d5d0	\Users\client 1\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\7e4dca80246863e3.customDestinations-ms
0x9c0c5801d760	\Windows\System32\en-US\windows.storage.dll.mui
0x9c0c5801d8f0	\$Directory
0x9c0c5801da80	\Users\client 1\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\f01b4d95cf55d32a.customDestinations-ms
0x9c0c5801dc10	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Event Viewer.lnk
0x9c0c5801dda0	\Program Files\Windows NT\Accessories\wordpad.exe
0x9c0c5801e0c0	\Windows\System32\WorkFoldersShell.dll
0x9c0c5801e250	\Windows\System32\Taskmgr.exe
0x9c0c5801e280	堁鰌￿堁鰌￿
0x9c0c5801e3e0	\Windows\System32\appinfoext.dll
0x9c0c5801e570	\Windows\System32\Tasks\Microsoft\Windows\License Manager\TempSignedLicenseExchange
0x9c0c5801e700	\Users\client 1\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Input_{618b5b75-18b5-4c04-8d54-59cbda06f514}\appsconversions.txt
0x9c0c5801e890	\Windows\WinSxS\FileMaps\$$_system32_21f9a9c4a2f8b514.cdf-ms
0x9c0c5801ea20	\Windows\System32\Tasks\Microsoft\Windows\International\Synchronize Language Settings
0x9c0c5801ebb0	\Users\client 1\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms
0x9c0c5801ed40	\Windows\System32\Tasks\Microsoft\Windows\Location\Notifications
0x9c0c5801eed0	\Windows\System32\Tasks\Microsoft\Windows\Location\WindowsActionDialog
0x9c0c5801f1f0	\Windows\System32\Taskmgr.exe
0x9c0c5801f380	\Users\client 1\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\dd7c3b1adb1c168b.automaticDestinations-ms
0x9c0c5801f510	\$Directory
0x9c0c5801f6a0	\Windows\System32\Tasks\Microsoft\Windows\Management\Autopilot\DetectHardwareChange
0x9c0c5801f830	\Users\client 1\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ConstraintIndex\Input_{618b5b75-18b5-4c04-8d54-59cbda06f514}\apps.schema
0x9c0c5801f9c0	\Windows\System32\Tasks\Microsoft\Windows\Management\Autopilot\RemediateHardwareChange
0x9c0c5801fb50	\Windows\System32\en-US\KernelBase.dll.mui
0x9c0c5801fce0	\Windows\servicing\InboxFodMetadataCache\metadata\Print.MopriaCloudService~~1.0.mum
0x9c0c5801fe70	\Users\client 1\AppData\Local\Microsoft\Vault\4BF4C442-9B8A-41A0-B380-DD4A704DDB28\Policy.vpol
0x9c0c58020190	\Windows\System32\Tasks\Microsoft\Windows\LanguageComponentsInstaller\Installation
0x9c0c58020320	\$Directory
0x9c0c580204b0	\Windows\System32\en-US\Taskmgr.exe.mui
0x9c0c58020640	\Windows\servicing\InboxFodMetadataCache\metadata\RasCMAK.Client~~1.0.mum
0x9c0c580207d0	\Windows\System32\Tasks\Microsoft\Windows\LanguageComponentsInstaller\ReconcileLanguageResources
0x9c0c58020960	\Windows\Prefetch\TASKMGR.EXE-4C8500BA.pf
0x9c0c58020af0	\Windows\servicing\InboxFodMetadataCache\metadata\RIP.Listener~~1.0.mum
0x9c0c58020c80	\Windows\System32\appinfo.dll
0x9c0c58020e10	\Users\client 1\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms
0x9c0c58021130	\Windows\System32\Tasks\Microsoft\Windows\Maintenance\WinSAT
0x9c0c580212c0	\Windows\System32\Tasks\Microsoft\Windows\Plug and Play\Sysprep Generalize Drivers
0x9c0c58021450	\Users\client 1\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db
0x9c0c580215e0	\Windows\System32\Tasks\Microsoft\Windows\Management\Provisioning\Logon
0x9c0c58021770	\Windows\Prefetch\CONSENT.EXE-40419367.pf
0x9c0c58021900	\Windows\System32\wmsgapi.dll
0x9c0c58021a90	\Windows\System32\Tasks\Microsoft\Windows\Management\Provisioning\Retry
0x9c0c58021db0	\Windows\SysWOW64\MrmCoreR.dll
0x9c0c580220d0	\$Directory
0x9c0c58022260	\Windows\System32\credui.dll
